instrument_id,trading_day,open,high,low,close,volume,turnover,open_interest
T2406,20240603,104.60500335690000000,104.68499755860000000,104.60500335690000000,104.68499755860000000,132.000000,138086900.000000,212.000000
T2406,20240604,104.72499847410000000,104.73999786380000000,104.57499694820000000,104.69999694820000000,294.000000,307721450.000000,258.000000
T2406,20240605,104.69999694820000000,104.84999847410000000,104.69999694820000000,104.84999847410000000,35.000000,36666250.000000,258.000000
T2406,20240607,104.90000152590000000,104.90000152590000000,104.90000152590000000,104.90000152590000000,28.000000,29366000.000000,240.000000
T2409,20231211,101.84999847410000000,101.90000152590000000,101.84999847410000000,101.88500213620000000,270.000000,275027800.000000,108.000000
T2409,20231212,101.91000366210000000,101.93000030520000000,101.86000061040000000,101.90000152590000000,419.000000,426959900.000000,193.000000
T2409,20231213,102.11000061040000000,102.20999908450000000,102.05500030520000000,102.20999908450000000,163.000000,166452550.000000,261.000000
T2409,20231214,102.18000030520000000,102.27500152590000000,102.07499694820000000,102.07499694820000000,441.000000,450577750.000000,417.000000
T2409,20231215,102.12000274660000000,102.19999694820000000,102.06500244140000000,102.19999694820000000,368.000000,375812150.000000,600.000000
T2409,20231218,102.33000183110000000,102.33000183110000000,102.17500305180000000,102.19999694820000000,143.000000,146172450.000000,636.000000
T2409,20231219,102.15499877930000000,102.25499725340000000,102.12999725340000000,102.23999786380000000,264.000000,269806050.000000,720.000000
T2409,20231220,102.19999694820000000,102.29000091550000000,102.18000030520000000,102.22000122070000000,218.000000,222846100.000000,772.000000
T2409,20231221,102.33999633790000000,102.37500000000000000,102.13500213620000000,102.31500244140000000,431.000000,440818200.000000,792.000000
T2409,20231222,102.38999938960000000,102.50499725340000000,102.38999938960000000,102.40000152590000000,535.000000,548033450.000000,913.000000
T2409,20231225,102.34999847410000000,102.61000061040000000,102.34999847410000000,102.57499694820000000,199.000000,204045900.000000,925.000000
T2409,20231226,102.55500030520000000,102.67500305180000000,102.51499938960000000,102.55500030520000000,375.000000,384747500.000000,855.000000
T2409,20231227,102.62999725340000000,102.66500091550000000,102.55000305180000000,102.66000366210000000,186.000000,190871500.000000,860.000000
T2409,20231228,102.66000366210000000,102.79000091550000000,102.51499938960000000,102.57499694820000000,491.000000,503951600.000000,864.000000
T2409,20231229,102.61000061040000000,102.63500213620000000,102.51499938960000000,102.62999725340000000,206.000000,211326900.000000,862.000000
T2409,20240102,102.67500305180000000,102.69499969480000000,102.49500274660000000,102.49500274660000000,264.000000,270738650.000000,924.000000
T2409,20240103,102.47000122070000000,102.51499938960000000,102.37000274660000000,102.51499938960000000,281.000000,287917700.000000,972.000000
T2409,20240104,102.54000091550000000,102.62999725340000000,102.54000091550000000,102.58000183110000000,274.000000,281060500.000000,1022.000000
T2409,20240105,102.62999725340000000,102.83999633790000000,102.62000274660000000,102.76000213620000000,243.000000,249724100.000000,1089.000000
T2409,20240108,102.76499938960000000,102.81500244140000000,102.73500061040000000,102.79000091550000000,248.000000,254889400.000000,1134.000000
T2409,20240109,102.72499847410000000,102.94499969480000000,102.72499847410000000,102.93499755860000000,447.000000,459954650.000000,1212.000000
T2409,20240110,102.91000366210000000,102.91000366210000000,102.83000183110000000,102.85500335690000000,380.000000,390909300.000000,1305.000000
T2409,20240111,102.81500244140000000,102.91500091550000000,102.75000000000000000,102.80000305180000000,665.000000,683753000.000000,1472.000000
T2409,20240112,102.78500366210000000,102.78500366210000000,102.62000274660000000,102.62000274660000000,342.000000,351194100.000000,1517.000000
T2409,20240115,102.50499725340000000,102.70500183110000000,102.46499633790000000,102.67500305180000000,520.000000,533801350.000000,1590.000000
T2409,20240116,102.60500335690000000,102.66999816890000000,102.60500335690000000,102.62500000000000000,349.000000,358159300.000000,1577.000000
T2409,20240117,102.62500000000000000,102.75000000000000000,102.62500000000000000,102.75000000000000000,477.000000,489791450.000000,1631.000000
T2409,20240118,102.76999664310000000,102.80500030520000000,102.66500091550000000,102.66500091550000000,371.000000,381168150.000000,1640.000000
T2409,20240119,102.73000335690000000,102.82499694820000000,102.69499969480000000,102.81999969480000000,218.000000,223995650.000000,1671.000000
T2409,20240122,102.70500183110000000,103.00499725340000000,102.70500183110000000,102.94499969480000000,370.000000,380736450.000000,1676.000000
T2409,20240123,102.93499755860000000,102.93499755860000000,102.83000183110000000,102.87000274660000000,543.000000,558607550.000000,1806.000000
T2409,20240124,102.86499786380000000,102.96499633790000000,102.81500244140000000,102.90499877930000000,304.000000,312800300.000000,1835.000000
T2409,20240125,102.86000061040000000,103.08499908450000000,102.84999847410000000,103.01000213620000000,516.000000,531380250.000000,1949.000000
T2409,20240126,103.01999664310000000,103.04499816890000000,102.91500091550000000,102.96499633790000000,536.000000,551845250.000000,2140.000000
T2409,20240129,102.91999816890000000,103.08999633790000000,102.90000152590000000,103.08999633790000000,385.000000,396631100.000000,2190.000000
T2409,20240130,103.19999694820000000,103.39499664310000000,103.19000244140000000,103.35500335690000000,653.000000,674577250.000000,2332.000000
